Time, a.x, a.y, a.z, g.x, g.y, g.z, m.x, m.y, m.z
92840, 0.04, -0.96, 0.41, 103.86, -7.34, -6.15, -0.13, 0.67, -0.35
92872, -0.00, -0.91, 0.40, 125.32, -17.70, 0.01, -0.13, 0.67, -0.35
92902, 0.00, -1.06, 0.47, 102.13, -19.86, -2.29, -0.14, 0.69, -0.31
92933, 0.00, -0.90, 0.32, 88.62, -6.43, 16.88, -0.14, 0.70, -0.26
92966, 0.01, -0.96, 0.18, 148.18, -6.00, 7.17, -0.14, 0.70, -0.26
92996, -0.01, -0.98, 0.23, 103.18, -7.53, -8.75, -0.14, 0.71, -0.21
93026, -0.01, -0.96, 0.16, 159.23, 6.26, 16.34, -0.14, 0.71, -0.21
93056, -0.02, -0.97, 0.06, 129.00, 8.49, -6.69, -0.13, 0.72, -0.16
93085, 0.01, -1.19, 0.02, 101.02, 3.78, 13.09, -0.14, 0.72, -0.10
93115, -0.01, -0.83, -0.12, 118.93, 10.86, 21.38, -0.14, 0.72, -0.10
93147, -0.02, -0.88, -0.15, 89.46, 5.85, -3.54, -0.13, 0.72, -0.06
93179, 0.02, -1.09, -0.10, 65.77, 2.76, -14.23, -0.13, 0.72, -0.06
93209, 0.03, -1.15, -0.13, 41.05, 18.72, -0.82, -0.14, 0.71, -0.02
93238, 0.03, -1.04, -0.31, 14.81, 22.30, 16.51, -0.14, 0.71, -0.02
93268, -0.01, -0.83, -0.31, -19.34, 5.78, 5.44, -0.14, 0.71, -0.02
93300, 0.06, -1.14, -0.32, 7.00, 1.84, -5.32, -0.14, 0.71, -0.02
93330, -0.00, -1.03, -0.06, -4.17, -0.88, 8.14, -0.14, 0.71, -0.02
93360, 0.02, -0.98, -0.32, -4.57, 15.34, 5.96, -0.14, 0.71, -0.03
93389, 0.02, -0.88, -0.31, 13.76, 6.82, 2.67, -0.13, 0.71, -0.03
93423, 0.05, -1.06, -0.27, -17.37, -3.75, -8.23, -0.13, 0.71, -0.03
93454, 0.03, -1.04, -0.12, -11.77, -2.10, 5.44, -0.13, 0.72, -0.04
93485, 0.02, -0.87, -0.33, 15.36, 8.44, 5.40, -0.13, 0.72, -0.04
93514, 0.02, -1.00, -0.13, 4.33, -10.98, -4.48, -0.14, 0.71, -0.03
93544, 0.03, -1.05, -0.13, 2.22, -0.98, 0.06, -0.14, 0.71, -0.03
93573, 0.01, -0.99, -0.20, -0.03, 2.20, 1.58, -0.14, 0.71, -0.03
93602, 0.04, -1.00, -0.34, 6.72, 1.45, -3.50, -0.14, 0.71, -0.03
93636, 0.02, -1.02, -0.09, -3.37, -14.73, 1.02, -0.14, 0.71, -0.03
93665, 0.02, -1.07, -0.21, -13.45, 2.03, 0.03, -0.14, 0.71, -0.03
93696, 0.02, -0.94, -0.23, -5.79, -1.22, 6.18, -0.14, 0.71, -0.03
93726, 0.04, -1.02, -0.21, -26.42, -7.30, -6.20, -0.14, 0.71, -0.03
93756, 0.01, -1.03, -0.11, -64.08, -3.74, 0.26, -0.14, 0.72, -0.05
93785, 0.02, -0.98, -0.22, -75.71, 4.91, 1.01, -0.14, 0.72, -0.05
93815, 0.00, -0.97, -0.03, -70.49, -12.01, 2.44, -0.14, 0.72, -0.08
93846, 0.02, -1.04, -0.04, -80.48, -5.77, -2.75, -0.13, 0.72, -0.11
93879, -0.01, -0.96, 0.02, -131.25, -7.57, 8.21, -0.13, 0.72, -0.11
93910, 0.04, -1.01, 0.01, -113.64, -16.84, -4.21, -0.14, 0.72, -0.16
93940, 0.04, -1.10, 0.17, -101.31, -18.28, 3.67, -0.14, 0.72, -0.16
93971, -0.03, -0.91, 0.31, -150.22, -3.98, 3.81, -0.13, 0.72, -0.21
94000, 0.05, -1.12, 0.22, -135.29, 6.37, 3.15, -0.13, 0.70, -0.27
94029, 0.04, -0.89, 0.32, -138.15, 6.45, 20.17, -0.13, 0.70, -0.27
94059, 0.03, -0.81, 0.42, -97.27, -3.96, 12.15, -0.12, 0.68, -0.32
94102, 0.04, -0.96, 0.55, -146.74, 1.32, 1.39, -0.12, 0.66, -0.38
94132, 0.03, -0.71, 0.56, -175.05, 6.25, 8.40, -0.12, 0.66, -0.38
94161, 0.05, -0.69, 0.59, -144.12, 2.89, -6.53, -0.11, 0.62, -0.43
94192, 0.02, -0.77, 0.80, -147.97, -3.84, 2.82, -0.11, 0.62, -0.43
94220, 0.06, -0.61, 0.68, -142.16, 11.32, 9.11, -0.11, 0.58, -0.48
94251, 0.05, -0.50, 0.76, -160.98, 2.95, -4.93, -0.11, 0.58, -0.48
94280, 0.11, -0.64, 0.73, -147.33, -9.35, -7.25, -0.10, 0.53, -0.52
94312, 0.05, -0.34, 0.98, -134.29, -7.69, 13.20, -0.10, 0.47, -0.56
94345, 0.08, -0.47, 0.81, -165.75, 6.17, -3.82, -0.10, 0.47, -0.56
94374, 0.08, -0.26, 0.84, -199.69, -7.15, 8.90, -0.09, 0.40, -0.60
94429, 0.01, -0.00, 0.90, -127.50, -15.44, -4.55, -0.09, 0.33, -0.61
94459, 0.04, 0.08, 0.97, -73.20, -4.41, -1.09, -0.10, 0.29, -0.61
94492, 0.04, 0.01, 0.84, -53.31, -12.83, -18.17, -0.10, 0.29, -0.61
94522, 0.01, 0.04, 0.96, -42.53, -23.20, -16.76, -0.10, 0.26, -0.62
94553, 0.05, -0.23, 1.02, -62.36, -16.38, -8.22, -0.10, 0.26, -0.62
94586, -0.00, 0.25, 0.85, -64.74, -12.21, 12.10, -0.11, 0.24, -0.61
94616, -0.01, 0.09, 0.98, -34.30, -18.73, -12.02, -0.12, 0.21, -0.61
94646, 0.02, -0.01, 0.90, 22.94, -13.56, 4.09, -0.12, 0.21, -0.61
94675, -0.02, 0.27, 0.98, 13.09, -16.00, 10.16, -0.12, 0.22, -0.61
94705, 0.01, 0.13, 1.03, 37.50, -18.03, -5.14, -0.12, 0.22, -0.61
94735, -0.02, 0.11, 0.97, 85.75, -11.59, -6.97, -0.13, 0.23, -0.61
94767, -0.01, 0.04, 1.13, 77.51, -15.78, -6.48, -0.14, 0.26, -0.60
94796, -0.06, -0.14, 1.00, 69.40, 5.98, -4.87, -0.14, 0.26, -0.60
94830, -0.02, -0.07, 0.92, -7.29, -13.98, 7.40, -0.14, 0.28, -0.61
94861, -0.04, -0.00, 0.99, -11.98, -16.05, 7.68, -0.14, 0.28, -0.61
94892, -0.05, -0.06, 0.96, -1.70, -6.63, 6.34, -0.15, 0.29, -0.60
94921, -0.05, 0.05, 0.92, -5.13, -4.37, 10.02, -0.15, 0.29, -0.60
94950, -0.06, 0.06, 0.90, 15.51, -5.26, 4.23, -0.15, 0.29, -0.60
94981, -0.05, -0.07, 0.93, 29.83, -5.44, -0.56, -0.15, 0.29, -0.60
95010, -0.07, -0.01, 0.97, 21.14, -5.96, -1.16, -0.15, 0.29, -0.60
95044, -0.03, -0.12, 1.04, 4.86, -12.43, -7.17, -0.15, 0.30, -0.60
95074, -0.03, -0.06, 1.00, 11.02, -7.17, 0.11, -0.16, 0.30, -0.60
95104, -0.05, -0.06, 0.88, 5.40, -1.21, 1.11, -0.16, 0.30, -0.60
95134, -0.07, -0.07, 0.92, 12.17, -6.68, 0.37, -0.16, 0.31, -0.60
95164, -0.08, -0.13, 1.00, 14.55, -10.47, -0.52, -0.16, 0.31, -0.60
95195, -0.08, -0.01, 0.91, 15.62, -2.47, 3.83, -0.16, 0.31, -0.61
95224, -0.05, -0.09, 0.92, 18.01, -7.34, -8.09, -0.17, 0.31, -0.60
95254, -0.06, -0.08, 0.93, 15.57, -10.05, -3.57, -0.17, 0.31, -0.60
95290, -0.08, -0.16, 0.96, 7.67, -7.18, -4.91, -0.17, 0.32, -0.60
95321, -0.08, -0.13, 0.96, 8.36, -4.73, 0.54, -0.17, 0.32, -0.60
95350, -0.09, -0.13, 0.90, -1.54, 1.93, 2.70, -0.17, 0.32, -0.58
95380, -0.09, -0.11, 0.95, -15.97, -1.91, 1.28, -0.17, 0.32, -0.60
95410, -0.09, -0.06, 0.98, -7.95, -0.69, 1.39, -0.17, 0.32, -0.60
95439, -0.09, -0.08, 0.93, -5.71, -1.30, -3.07, -0.17, 0.31, -0.60
95470, -0.07, -0.09, 0.93, -11.69, -3.05, -8.09, -0.17, 0.31, -0.60
95500, -0.07, -0.06, 0.86, -40.44, -14.95, -18.55, -0.18, 0.31, -0.59
95533, -0.13, 0.08, 0.95, 4.69, -0.99, -16.01, -0.18, 0.29, -0.59
95564, -0.05, -0.19, 0.90, 4.48, 1.44, -14.16, -0.18, 0.29, -0.59
95594, -0.09, -0.20, 0.97, 0.93, -1.89, -2.10, -0.19, 0.29, -0.60
95624, -0.10, -0.05, 0.92, -2.85, -1.15, 20.59, -0.19, 0.29, -0.60
95653, -0.12, 0.07, 0.96, -5.72, 1.20, 24.70, -0.18, 0.30, -0.60
95685, -0.10, -0.08, 0.94, 4.38, -0.41, -4.63, -0.18, 0.30, -0.60
95714, -0.11, -0.05, 0.94, 1.39, 1.54, -8.51, -0.18, 0.30, -0.60
95747, -0.13, -0.07, 0.95, -0.68, 13.79, -4.19, -0.18, 0.29, -0.60
95779, -0.07, -0.07, 0.97, -1.50, 11.54, -4.51, -0.18, 0.29, -0.60
95809, -0.12, -0.03, 0.93, -7.66, 5.08, -0.20, -0.18, 0.29, -0.60
95839, -0.08, -0.20, 0.90, 13.55, 21.70, 9.63, -0.17, 0.30, -0.60
95868, -0.01, -0.06, 0.95, -1.03, 2.93, 19.06, -0.17, 0.30, -0.60
95899, -0.05, -0.00, 0.96, 5.22, -7.54, 15.64, -0.16, 0.29, -0.61
95930, -0.07, -0.12, 0.92, 2.13, -2.60, 11.17, -0.16, 0.29, -0.61
95960, -0.11, -0.11, 0.94, 0.38, 14.43, -23.02, -0.16, 0.30, -0.61
96002, -0.02, 0.06, 0.97, -1.57, 11.16, 17.12, -0.16, 0.30, -0.61
96031, -0.05, -0.05, 0.95, -1.60, 7.53, 20.05, -0.16, 0.30, -0.61
96061, -0.02, -0.05, 0.96, -0.23, 0.47, 12.22, -0.15, 0.30, -0.61
96090, -0.04, -0.05, 0.95, 0.53, -0.18, 4.74, -0.15, 0.30, -0.61
96122, -0.02, -0.03, 0.95, -0.74, 5.97, 7.82, -0.15, 0.30, -0.61
96152, -0.06, -0.07, 0.94, -1.23, 2.93, 15.44, -0.15, 0.30, -0.61
96182, 0.01, -0.04, 0.96, -0.16, 22.59, -13.93, -0.15, 0.30, -0.61
96217, -0.00, -0.02, 0.96, -4.09, 20.19, -5.20, -0.14, 0.30, -0.61
96269, 0.00, -0.05, 0.96, 0.13, 3.22, 0.87, -0.14, 0.30, -0.62
96297, -0.04, -0.07, 0.95, 0.39, 1.25, -0.47, -0.13, 0.30, -0.61
96328, 0.02, -0.08, 0.96, -2.72, 2.09, -4.42, -0.13, 0.30, -0.61
96357, 0.05, 0.01, 1.01, -12.55, 11.61, -6.13, -0.13, 0.29, -0.62
96388, 0.02, -0.03, 0.96, 0.72, -0.92, 0.29, -0.13, 0.29, -0.62
96417, -0.04, -0.05, 0.95, 0.90, -0.96, 3.50, -0.13, 0.29, -0.62
96448, -0.00, -0.04, 0.95, 0.90, -0.93, -0.10, -0.13, 0.30, -0.62
96481, 0.00, -0.04, 0.95, 0.70, -0.63, -0.49, -0.13, 0.30, -0.62
96510, 0.00, -0.04, 0.95, 0.75, -0.83, 0.06, -0.13, 0.30, -0.62
96539, 0.00, -0.03, 0.95, 0.84, -0.74, -0.60, -0.13, 0.30, -0.62
96569, -0.01, -0.06, 0.95, 0.92, -0.88, -3.00, -0.13, 0.30, -0.62
96599, 0.00, -0.04, 0.95, 1.09, -0.95, -1.23, -0.13, 0.30, -0.61
96628, 0.00, -0.03, 0.95, 0.43, -0.71, 0.20, -0.13, 0.30, -0.61
96658, 0.00, -0.04, 0.95, 0.83, -0.78, 0.03, -0.13, 0.30, -0.61
96688, -0.00, -0.04, 0.95, 0.61, -0.78, -0.02, -0.13, 0.30, -0.61
96722, 0.00, -0.04, 0.95, 0.85, -0.76, -0.09, -0.13, 0.30, -0.62
96752, 0.00, -0.04, 0.95, 0.71, -0.85, -0.07, -0.13, 0.30, -0.62
96782, -0.00, -0.04, 0.95, 0.67, -0.91, 0.04, -0.13, 0.30, -0.62
96812, 0.00, -0.04, 0.95, 0.78, -0.80, -0.04, -0.13, 0.30, -0.62
96843, 0.00, -0.04, 0.95, 0.69, -0.75, 0.03, -0.13, 0.30, -0.62
96873, 0.00, -0.04, 0.95, 0.69, -0.88, -0.12, -0.13, 0.30, -0.63
96901, 0.00, -0.04, 0.95, 0.74, -0.74, 0.02, -0.13, 0.30, -0.63
96930, 0.00, -0.04, 0.95, 0.73, -0.81, 0.05, -0.13, 0.29, -0.62
96963, 0.00, -0.04, 0.95, 0.67, -0.90, -0.06, -0.13, 0.29, -0.62
96992, 0.00, -0.04, 0.95, 0.75, -0.73, 0.05, -0.13, 0.29, -0.62
97022, 0.00, -0.04, 0.95, 0.79, -0.84, 0.00, -0.13, 0.29, -0.62
97052, 0.00, -0.04, 0.95, 0.82, -0.87, 0.02, -0.13, 0.29, -0.62
97082, -0.00, -0.04, 0.95, 0.67, -0.88, 0.07, -0.13, 0.29, -0.62
97112, 0.00, -0.04, 0.95, 0.72, -0.74, 0.05, -0.13, 0.29, -0.62
97143, 0.00, -0.04, 0.95, 0.67, -0.76, 0.01, -0.13, 0.29, -0.62
97173, 0.00, -0.04, 0.95, 0.67, -0.80, -0.06, -0.13, 0.29, -0.62
97205, -0.00, -0.04, 0.95, 0.74, -0.78, -0.11, -0.13, 0.29, -0.62
97236, 0.00, -0.04, 0.95, 0.78, -0.84, -0.05, -0.13, 0.29, -0.62
97266, 0.00, -0.04, 0.95, 0.85, -0.73, -0.03, -0.13, 0.29, -0.61
97298, -0.00, -0.04, 0.95, 0.78, -0.83, 0.10, -0.13, 0.29, -0.61
97326, 0.00, -0.04, 0.95, 0.64, -0.78, 0.07, -0.13, 0.29, -0.61
97357, 0.00, -0.04, 0.95, 0.74, -0.79, -0.12, -0.13, 0.29, -0.61
97387, 0.00, -0.04, 0.95, 0.82, -0.73, -0.03, -0.13, 0.30, -0.61
97419, 0.00, -0.04, 0.95, 0.78, -0.86, 0.07, -0.13, 0.29, -0.62
97451, 0.00, -0.04, 0.95, 0.82, -0.75, 0.08, -0.13, 0.29, -0.62
97480, 0.00, -0.04, 0.95, 0.68, -0.89, 0.04, -0.13, 0.30, -0.61
97512, 0.00, -0.04, 0.95, 0.74, -0.77, 0.06, -0.13, 0.30, -0.61
97542, 0.00, -0.04, 0.95, 0.69, -0.76, -0.11, -0.13, 0.29, -0.62
97571, 0.00, -0.04, 0.95, 0.79, -0.83, 0.05, -0.13, 0.30, -0.62
97601, 0.00, -0.04, 0.95, 0.83, -0.81, -0.03, -0.13, 0.30, -0.62
97630, 0.00, -0.04, 0.95, 0.73, -0.89, 0.01, -0.13, 0.30, -0.63
97667, 0.00, -0.04, 0.95, 0.73, -0.84, 0.07, -0.13, 0.30, -0.62
97696, 0.00, -0.04, 0.95, 0.69, -0.89, -0.04, -0.13, 0.30, -0.62
97726, 0.00, -0.04, 0.95, 0.73, -0.79, 0.11, -0.13, 0.29, -0.62
97755, 0.00, -0.04, 0.95, 0.62, -0.90, 0.01, -0.13, 0.29, -0.62
97785, -0.05, -0.05, 0.95, 0.91, -0.60, -8.23, -0.13, 0.29, -0.62
97815, 0.02, -0.07, 0.95, 1.40, -0.06, -20.98, -0.13, 0.29, -0.62
97844, -0.03, -0.01, 0.94, 6.65, -5.62, 13.98, -0.13, 0.29, -0.62
97873, -0.03, -0.04, 0.97, 1.15, -2.42, 7.77, -0.13, 0.29, -0.61
97916, 0.17, 0.01, 1.03, 7.18, -31.33, 25.01, -0.13, 0.29, -0.61
97948, -0.22, 0.04, 0.99, 20.55, -100.82, 11.70, -0.14, 0.30, -0.62
97978, -0.16, -0.14, 0.88, 75.36, -43.81, -15.79, -0.17, 0.31, -0.59
98008, -0.06, -0.16, 0.99, 33.74, -52.19, -35.87, -0.17, 0.31, -0.59
98037, -0.09, -0.07, 1.01, 54.87, -72.26, -39.02, -0.20, 0.32, -0.57
98094, -0.25, -0.23, 0.87, 29.01, -76.23, -53.78, -0.24, 0.34, -0.56
98143, -0.40, -0.38, 1.07, 83.68, -87.48, -23.96, -0.28, 0.33, -0.54
98177, -0.30, -0.10, 0.43, -46.43, -31.11, 1.35, -0.30, 0.33, -0.51
98206, -0.34, -0.25, 1.11, -5.53, -114.40, 1.27, -0.30, 0.33, -0.51
98236, -0.52, -0.28, 1.30, -33.11, -66.54, 25.22, -0.33, 0.32, -0.48
98267, -0.47, -0.13, 0.23, -25.11, -38.75, 21.45, -0.33, 0.32, -0.48
98296, -0.45, 0.02, 0.71, 27.79, -120.85, 11.08, -0.34, 0.32, -0.47
98326, -0.60, -0.21, 1.04, 11.38, -104.68, -7.68, -0.34, 0.32, -0.47
98355, -0.59, -0.10, 0.25, -17.48, -72.27, -5.96, -0.38, 0.33, -0.42
98386, -0.66, -0.07, 1.02, 40.98, -153.53, -8.87, -0.40, 0.33, -0.38
98421, -0.74, -0.30, 0.96, -11.20, -85.35, -25.78, -0.40, 0.33, -0.38
98451, -0.63, -0.21, 0.08, -28.03, -53.01, -4.27, -0.42, 0.33, -0.33
98482, -0.69, -0.24, 0.85, 23.45, -151.64, 13.90, -0.43, 0.33, -0.27
98511, -0.86, -0.23, 0.84, -94.08, -153.32, 30.76, -0.43, 0.33, -0.27
98541, -0.81, -0.02, 0.04, -98.87, -92.02, 19.19, -0.45, 0.33, -0.23
98570, -0.81, -0.12, 0.63, 26.96, -118.46, 8.49, -0.45, 0.33, -0.23
98601, -0.95, -0.10, 0.58, -0.55, -33.54, 18.22, -0.46, 0.34, -0.18
98635, -0.86, 0.04, -0.24, 40.47, -30.08, 8.09, -0.45, 0.34, -0.17
98666, -0.94, -0.21, 0.65, 94.05, -140.23, -29.45, -0.45, 0.34, -0.17
98695, -0.86, -0.21, 0.32, -28.88, -58.98, -9.20, -0.46, 0.33, -0.11
98724, -0.88, -0.03, -0.08, -17.03, -62.90, -9.39, -0.46, 0.33, -0.11
98755, -0.85, -0.34, 0.52, 33.89, -85.03, -24.88, -0.46, 0.32, -0.09
98784, -0.95, -0.15, 0.38, 28.38, -37.67, 5.61, -0.46, 0.32, -0.09
98814, -0.92, 0.02, -0.22, -22.55, -32.04, 0.63, -0.45, 0.32, -0.06
98849, -0.93, -0.22, 0.29, -12.35, -102.99, -32.54, -0.45, 0.32, -0.04
98879, -0.88, -0.30, 0.47, 22.94, -58.45, -6.89, -0.45, 0.32, -0.04
98909, -1.00, 0.10, -0.10, -17.67, -11.64, 15.29, -0.44, 0.31, 0.00
98940, -0.94, -0.14, -0.02, 1.09, -35.45, -23.99, -0.44, 0.31, 0.01
98970, -1.01, -0.24, 0.54, 21.67, -36.09, -0.76, -0.44, 0.31, 0.01
98999, -1.07, -0.08, -0.03, -14.76, 29.85, 6.07, -0.44, 0.31, 0.01
99028, -0.96, -0.13, -0.18, 1.77, 6.34, -3.91, -0.44, 0.31, 0.01
99058, -0.96, -0.18, 0.28, 12.57, -25.31, 2.01, -0.44, 0.31, 0.01
99093, -1.00, -0.04, -0.04, -23.24, 11.24, -4.68, -0.44, 0.31, 0.01
99124, -0.97, -0.16, 0.09, 7.52, 11.74, -1.86, -0.44, 0.31, 0.01
99153, -1.01, -0.10, 0.09, 11.94, 11.65, 2.00, -0.44, 0.31, 0.01
99182, -0.98, -0.05, -0.06, -9.20, 11.92, 9.09, -0.44, 0.31, 0.01
99211, -0.98, -0.16, 0.23, 1.78, -2.20, 8.01, -0.44, 0.31, 0.01
99240, -0.99, -0.09, 0.20, 12.30, 20.07, 11.28, -0.44, 0.31, 0.01
99270, -1.00, -0.06, 0.06, 12.65, 34.40, 3.28, -0.44, 0.32, -0.01
99300, -1.00, -0.10, 0.12, 3.89, 30.80, 4.18, -0.45, 0.32, -0.01
99333, -0.97, -0.27, 0.34, -10.64, 30.69, 9.00, -0.45, 0.32, -0.01
99364, -1.01, 0.07, -0.08, -2.91, 66.39, 19.29, -0.45, 0.32, -0.04
99394, -0.90, -0.14, 0.17, 17.89, 36.41, -11.71, -0.45, 0.32, -0.04
99424, -0.95, -0.19, 0.56, 25.66, 55.68, -7.01, -0.45, 0.32, -0.06
99453, -0.96, -0.15, 0.15, 18.25, 97.06, 17.71, -0.45, 0.32, -0.10
99484, -0.88, -0.20, 0.21, 4.51, 72.11, 1.84, -0.45, 0.32, -0.10
99514, -0.88, -0.30, 0.46, 9.92, 68.43, 17.13, -0.45, 0.32, -0.13
99546, -0.89, -0.04, 0.18, 12.23, 87.36, 33.27, -0.45, 0.32, -0.13
99577, -0.87, -0.22, 0.28, 38.51, 61.06, 21.84, -0.45, 0.34, -0.17
99608, -0.82, -0.29, 0.64, 26.62, 43.79, 16.84, -0.44, 0.35, -0.19
99637, -0.90, -0.26, 0.57, 52.65, 82.97, 21.51, -0.44, 0.35, -0.19
99666, -0.86, -0.07, 0.33, 30.38, 98.06, 59.50, -0.44, 0.37, -0.22
99697, -0.78, -0.16, 0.43, -4.97, 62.51, 26.53, -0.44, 0.37, -0.22
99727, -0.69, -0.34, 0.63, 19.52, 49.94, -7.39, -0.42, 0.38, -0.26
99759, -0.71, -0.57, 0.72, 72.55, 90.97, 42.66, -0.42, 0.39, -0.28
99802, -0.66, -0.19, 0.25, 14.65, 112.03, 47.29, -0.42, 0.39, -0.28
99831, -0.53, -0.31, 0.32, 8.50, 59.69, 6.09, -0.39, 0.42, -0.32
99862, -0.60, -0.49, 1.15, -5.07, 25.47, 17.28, -0.38, 0.42, -0.34
99905, -0.54, -0.26, 0.33, -132.03, 84.37, 11.86, -0.38, 0.42, -0.34
99949, -0.49, -0.44, 0.89, -29.14, 55.35, -10.34, -0.36, 0.41, -0.38
99978, -0.48, -0.37, 0.75, -60.46, 74.62, 14.05, -0.35, 0.39, -0.41
100008, -0.38, -0.31, 0.69, -60.67, 78.96, 32.31, -0.35, 0.39, -0.41
100041, -0.42, -0.06, 0.84, -114.36, 61.27, 30.76, -0.32, 0.37, -0.45
100071, -0.33, -0.13, 0.49, -24.60, 76.75, -2.29, -0.29, 0.35, -0.48
100102, -0.39, 0.07, 0.88, 12.27, 38.49, 8.15, -0.29, 0.35, -0.48
100131, -0.38, -0.16, 1.11, 28.86, 48.31, -17.81, -0.28, 0.37, -0.50
100162, -0.23, -0.36, 0.76, -43.21, 69.07, -16.53, -0.26, 0.35, -0.52
100192, -0.26, 0.02, 0.74, -15.30, 54.26, 0.06, -0.26, 0.35, -0.52
100221, -0.23, -0.22, 1.18, -44.66, 17.83, -23.99, -0.24, 0.34, -0.53
100256, -0.28, -0.05, 0.96, -29.68, 67.88, -7.21, -0.24, 0.34, -0.53
100286, -0.22, 0.00, 0.91, -23.67, 71.83, -16.55, -0.23, 0.33, -0.55
100317, -0.19, -0.12, 1.09, -4.07, 69.80, -27.37, -0.20, 0.31, -0.57
100346, -0.15, 0.00, 0.85, -0.67, 78.57, -36.52, -0.20, 0.31, -0.57
100376, 0.04, -0.27, 1.06, -21.40, 69.30, -33.84, -0.17, 0.30, -0.59
100405, -0.04, -0.19, 0.99, -19.79, 83.30, 5.84, -0.17, 0.30, -0.59
100436, 0.08, -0.24, 1.11, -0.25, 74.82, 7.70, -0.13, 0.29, -0.60
100466, 0.13, -0.14, 1.12, -9.95, 90.78, 27.50, -0.13, 0.29, -0.60
100500, -0.06, 0.22, 0.99, -5.45, 111.61, 39.75, -0.10, 0.29, -0.61
100528, 0.02, 0.22, 0.81, 15.87, 109.70, -9.11, -0.04, 0.29, -0.63
100557, 0.23, -0.24, 1.17, 17.88, 91.88, -13.57, -0.04, 0.29, -0.63
100589, 0.18, 0.19, 0.58, 47.34, 116.96, 3.99, 0.01, 0.30, -0.63
100618, 0.30, -0.12, 1.08, 47.96, 65.47, -34.88, 0.01, 0.30, -0.63
100648, 0.38, -0.37, 0.95, 42.93, 86.66, -14.84, 0.05, 0.31, -0.63
100678, 0.43, -0.18, 0.66, 32.10, 118.30, 1.15, 0.10, 0.33, -0.63
100712, 0.49, -0.03, 0.91, 11.99, 79.01, 21.15, 0.10, 0.33, -0.63
100741, 0.41, -0.08, 1.06, 13.44, 78.15, -14.40, 0.14, 0.33, -0.62
100771, 0.47, -0.21, 0.79, 8.23, 95.01, -17.81, 0.14, 0.33, -0.62
100801, 0.56, -0.17, 0.75, -10.01, 86.13, -14.62, 0.18, 0.34, -0.61
100831, 0.49, -0.29, 0.90, -40.53, 75.00, 7.92, 0.22, 0.32, -0.59
100859, 0.49, -0.02, 0.66, -40.56, 91.34, 14.21, 0.22, 0.32, -0.59
100890, 0.58, -0.02, 0.53, -3.80, 102.55, -15.13, 0.26, 0.31, -0.58
100919, 0.69, -0.11, 0.68, 9.82, 90.17, -41.07, 0.26, 0.31, -0.58
100953, 0.73, -0.42, 0.48, -7.23, 84.67, -16.80, 0.30, 0.31, -0.56
100983, 0.74, -0.07, 0.49, -7.62, 73.11, 17.88, 0.33, 0.30, -0.54
101014, 0.82, -0.22, 0.49, 20.09, 82.20, 7.88, 0.33, 0.30, -0.54
101042, 0.89, -0.38, 0.46, 63.73, 54.90, 28.68, 0.36, 0.31, -0.52
101071, 0.90, -0.30, 0.57, 16.54, 54.22, 50.59, 0.36, 0.31, -0.52
101101, 0.92, -0.09, 0.36, 3.46, 53.80, 73.83, 0.39, 0.30, -0.50
101133, 0.79, 0.07, 0.70, 1.27, 52.58, 52.25, 0.40, 0.28, -0.47
101161, 0.93, 0.00, 0.46, -6.77, 85.75, 31.59, 0.40, 0.28, -0.47
101194, 0.99, -0.00, 0.46, -26.18, 77.83, 26.00, 0.44, 0.27, -0.46
101226, 0.97, 0.04, 0.52, -43.46, 94.29, 8.18, 0.44, 0.27, -0.46
101256, 0.96, -0.02, 0.24, -40.53, 114.46, 6.12, 0.46, 0.25, -0.44
101286, 0.95, -0.00, 0.15, -20.86, 101.91, -10.74, 0.49, 0.24, -0.38
101319, 0.89, -0.13, 0.12, -37.76, 105.55, -3.33, 0.49, 0.24, -0.38
101349, 0.89, -0.19, -0.10, -27.66, 107.13, 9.69, 0.51, 0.23, -0.34
101379, 0.95, 0.07, 0.00, -32.57, 82.41, 8.37, 0.51, 0.23, -0.34
101413, 0.80, -0.03, -0.20, -1.74, 87.68, -8.13, 0.53, 0.22, -0.31
101443, 0.94, -0.04, -0.27, -6.23, 74.13, -11.62, 0.54, 0.22, -0.27
101474, 0.90, 0.01, -0.08, -0.65, 32.93, -4.80, 0.54, 0.22, -0.27
101504, 0.90, 0.02, -0.07, -0.91, 43.23, -5.58, 0.55, 0.22, -0.26
101532, 1.03, 0.04, -0.26, 20.40, 50.69, -14.63, 0.55, 0.22, -0.26
101562, 1.08, -0.14, 0.14, -12.69, 16.47, -13.43, 0.56, 0.23, -0.25
101595, 1.04, -0.06, -0.33, -35.34, 44.64, 3.39, 0.56, 0.23, -0.23
101624, 1.08, 0.09, -0.41, 0.09, 23.02, 1.26, 0.56, 0.23, -0.23
101666, 0.96, -0.12, -0.23, 6.69, 12.30, -10.59, 0.56, 0.23, -0.22
101697, 1.11, -0.16, -0.39, 11.47, 12.64, -7.26, 0.56, 0.24, -0.21
101752, 0.96, -0.02, -0.10, 12.12, -16.52, 2.18, 0.57, 0.24, -0.22
101783, 1.03, -0.06, -0.20, -13.06, -9.80, 9.54, 0.57, 0.24, -0.22
101813, 1.03, -0.10, -0.16, 1.23, -11.87, 4.91, 0.56, 0.23, -0.23
101843, 0.99, 0.01, -0.16, 2.03, -17.99, 18.02, 0.56, 0.23, -0.23
